"idx","review_id","review_date","rating","review_text","reviewer_hash","app_version","thumbs_up","developer_reply","reply_date","아이_학습후_성장경험_부족","부모_체계적_금융학습_확인_부족","돈이_학습행동의_동기가_된_경험","돈보상의_아쉬움_또는_부작용","아이의_학습_지속_흥미_이용의욕","부모의_금전적_보상부담","참고_학습효과_긍정_언급","학습흥미_방향","P2_근거강도","대표_페인포인트","근거가_되는_리뷰_원문","분류_이유"
"864","11305b09-4b3c-4e95-b0a2-b7905fb7e029","2023-04-06","4","우리아이 초4되어서 이제 용돈의 필요성이 느껴졌는데, 너무나도 기다렸던!!!!! 개념의 용돈카드에요. 우리 아이가 너무나 좋아해요.","a8bda004bdbb","23.3.2","0","출시를 기다려주시고 리뷰도 남겨주셔서 매우 감사합니다. 퍼핀은 편리한 용돈 관리와 자녀의 올바른 돈 개념 형성, 경제금융 교육을 돕기 위해 만들어졌어요^^ 아이가 좋아한다니 더욱 힘이나요~앞으로 더욱 유익하고 유용한 퍼핀이 되기 위해 최선을 다해 업데이트 해나가겠습니다!!","2023-04-06","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"865","6b48293b-ec62-407c-be90-37eba896c99f","2023-04-05","5","초등생 용돈관리에 유용할것 같네요..게임하듯 교육도 되고 좋네요","cb0a762e05e9","23.3.2","1","리뷰 감사합니다. 퍼핀은 편리한 용돈 관리와 자녀의 올바른 돈 개념 형성, 경제금융 교육을 돕기 위해 만들어졌어요^^ 앞으로 더욱 유익하고 유용한 퍼핀이 되기 위해 최선을 다해 업데이트 해나가겠습니다!!","2023-04-05","0","0","0","0","0","0","1","","","","초등생 용돈관리에 유용할것 같네요..게임하듯 교육도 되고 좋네요","아이가 경제·금융 지식을 실제로 익혔다는 경험 기반 서술 (핵심 페인포인트에 대한 반증 자료)."
"866","77145ff8-2575-4533-9fe6-b2bab357485f","2023-04-05","5","그동안 초등3학년 아이의 용돈을 줄때 현금이 매번 있는게 아니라, 자꾸 약속을 어기게 되었는데 퍼핀을 통해 신뢰로운 엄마가 될 것 같아 넘 기대됩니다. 아이와 경제에 대한 이야기를 재미있고 의미있게 할 수 있겠어요!","fceeb472a5de","23.3.2","2","리뷰 감사합니다. 자녀와의 약속을 지키기 위해 퍼핀카드를 선물해주시는 이지희님께 존경과 응원의 박수를 보내드리고 싶습니다^^ 퍼핀이 매개가 되어 자녀와 더욱 발전적이고 의미있는 대화들이 오갈 수 있도록 앞으로 최선을 다해 유용한 컨텐츠와 기능들을 업데이트 해나가도록 하겠습니다!!","2023-04-05","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"867","b9ae230a-168c-456a-886d-071759f90680","2023-04-04","5","초 4아이 카카오카드 주고 필요할때마다 용돈 주다 체크카드 발급 알아보고있었는데 광고로 퍼핀을 알게 되었어요. 교통카드도 되고, 좋네요^^ 토스나 카뱅은 상납용으로 사용된다고 해서 걱정했는데 이건 아이와 같이 내역 보면서 관리하고 용돈 버는 재미도 있을것같구요^^ 다른분 말 처럼 카드 디자인이 다양 해지고, 카드에 연락처나 문구 같은거 넣을 수 있으면 좋겠어요, 전 카뱅 카드에 제 연락처 넣었는데 아이가 카드 잃어버리니까 주운분이 연락 주시더라구요ㅋ","d78b4202f52c","23.3.2","3","리뷰와 알찬 제안 감사드립니다. 퍼핀의 금융 기능은 부모님들이 최대한 안심할 수 있고 편리하게 관리하실 수 있도록 설계되었어요^^ 카드 디자인은 제안주신 아이디어도 잘 고려해서 선택 가능하도록 준비해보도록 하겠습니다! 앞으로 더욱 편리하고 유용한 퍼핀이 되기 위해 최선을 다해 업데이트 해나갈 예정이니 기대해주세요~","2023-04-05","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"868","673e24e4-82c8-4d5b-abf5-8c579141a7a7","2023-04-04","5","초등아이들도 사용가능한 체크카드가 필요했는데 이렇게 만들어주셔서 감사합니다. 아이들도 너무 좋아합니다. 경제교육에도 도움이 많이 될 것 같습니다.^^","16cedf80ade0","23.3.2","4","리뷰 감사합니다. 초등 때부터 금융 습관을 잘 형성해서 경제적 자립을 하루 빨리 이룰 수 있도록 돕는 것이 퍼핀의 목표랍니다^^ 아이들의 첫 카드로 퍼핀을 선택해주셔서 매우 감사드리며 더욱 유용하고 편리한 서비스가 되기 위해 최선을 다해 업데이트 해나가도록 하겠습니다!","2023-04-05","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"869","6665c9b6-9292-486f-9bd4-f3414d08f408","2023-04-04","5","용돈을 주고 용돈기입장 쓰라고 하려했는데 퍼핀앱을 만났어요. 사실 절 닮아서 며칠 쓰다가 말겠다싶긴했는데 자동으로 용돈기입이 될테니 걱정없네요. 여러 경제상식도 배울 수 있고 요즘 현금결제 안되는곳도 있는데 아이도 간편하게 카드로 결제할 수 있어서 좋은것같아요. 학교에서 가르치지않는 실생활에서 쓰일법한 경제수업을 받는 느낌이라 돈을 주면서도 뿌듯합니다.","bec59107445f","23.3.2","2","리뷰 감사합니다! 용돈 기입이 더 자세하고 유용하게 기록될 수 있도록 준비하고 있는데 더 큰 만족을 드릴 수 있을 것 같아요^^ 퍼핀은 단순 결제 수단으로서의 카드를 넘어 자녀의 경제금융 교육을 위해 만들어진 서비스랍니다. 아이들이 쉽고 재밌으면서도 진지하게 경제와 돈을 알아갈 수 있도록, 부모님께는 관리의 편의를 더욱 드릴 수 있도록 앞으로 최선을 다해 업데이트 해나가도록 하겠습니다!!","2023-04-04","0","0","0","0","0","0","1","","","","…긴했는데 자동으로 용돈기입이 될테니 걱정없네요. 여러 경제상식도 배울 수 있고 요즘 현금결제 안되는곳도 있는데 아이도 간편하게 카드로 결제할 수 있어서 좋은것같아…","아이가 경제·금융 지식을 실제로 익혔다는 경험 기반 서술 (핵심 페인포인트에 대한 반증 자료)."
"870","5d9ebb05-b352-4fe2-b37f-da4649540ab2","2023-04-04","5","아이들 용돈카드가 필요했는데 때마침 보여서 설치했어요 복잡하게 선류없이 편리하게 설치하고 카드신청했네요. 단순히 카드만이 아니라 금융교육도 포함되서 너무 좋아요 근데 1일 한도는 부모가 설정했음 좋겠어요 그리고 가족미션이라 교육이수시 뭔가 이벤트가 있으면 좋겠어요 저축이나 교육미션 가상투자 이런것도 같이 있음 좋을 듯 앞으로 경제한국을 위한 컨텐츠도 지속적으로 개발부탁드려요","fbce34726f83","23.3.2","7","리뷰와 발전적인 의견들 남겨주셔서 매우 진심으로 감사드립니다^^ 말씀주신 기능과 이벤트 준비를 더욱 빠르게 박차를 가해보도록 하겠습니다! 회원님과 퍼핀이 바라보는 방향과 기대점이 동일하다는 점에 더욱 힘을 얻으며, 앞으로 최선을 다해 업데이트 해나가도록 하겠습니다!!","2023-04-04","0","1","0","0","0","0","0","","간접","부모_체계적_금융학습_확인_부족","앞으로 경제한국을 위한 컨텐츠도 지속적으로 개발부탁드려요","교육 콘텐츠 확충 요구 (간접 근거)."
"871","5519ee71-c5ae-485a-bf33-794b7c2dad69","2023-04-04","5","꼭 필요한 앱이라 언제 출시되나 계속 기다렸네요 아이들이 재미있게 금융 경제생활 할 수 있을 것 같아 기대가 됩니다","c00cff4024a6","23.3.2","1","기다려주셨다니 매우 감동입니다^^ 아이들이 재밌고 쉽지만 진지하게 돈에 대해 이해할 수 있도록, 부모님께는 관리의 편의를 더욱 드릴 수 있도록 앞으로 최선을 다해 업데이트 해나가도록 하겠습니다!!","2023-04-04","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"872","d9948a4a-9139-4bef-bc9e-e72b079c7bae","2023-04-03","5","와..지인소개로 가입했는데.. 진짜 기대됩니다. 우리딸 돈개념이 없어서 어떻게할까 고민했는데.. 빨리카드오길 학수고대하고 있습니다. 퍼핀 감사합니다!","bbc4c39e6493","23.3.2","2","리뷰와 기대 감사드립니다! 카드는 영업일 기준 평균 3~4일 이내에 카드전용 배송기사가 직접 연락드린 후 전달드려요. 용돈계약을 통해 한정된 돈을 주시고 퍼핀월드도 꾸준히 해나간다면 돈 개념 형성에 큰 도움이 될 거에요^^ 카드가 빨리 도착하길 바라며, 앞으로 더욱 편리하고 유용한 퍼핀이 되기 위해 최선을 다해 업데이트 해나가겠습니다.","2023-04-04","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"873","f7a02c13-3804-4a59-a6f0-7a3104f474e2","2023-04-03","4","아이폰 언제 어플 출시되나요 ㅠㅠ??","ff35d7e054a3","23.3.2","0","별점 리뷰 감사합니다. 아이폰은 4월 말 출시를 예상하고 있어요~ 이용에 불편을 드려 죄송하며 조금만 더 기다려주시면 매우 감사드리겠습니다^^ 앞으로 더욱 편리하고 유용한 퍼핀이 되기 위해 최선을 다해 업데이트 해나가겠습니다!!","2023-04-04","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"874","d460fd97-c7ff-4f92-ab67-42da77370cdf","2023-04-03","4","검색하다가 알게된 용돈카드이지만 아이들한테 경제관념도움이 될수 있어서 좋아요. 근데 형제인데 카드이 일괄로서 만들어 헷갈려요 좀더 다양한 색으로 해주면 좋은데 그런점이 아쉬워요.","a1c72f12197b","23.3.2","2","리뷰 감사합니다. 퍼핀은 편리한 용돈 관리와 자녀의 올바른 돈 개념 형성, 경제금융 교육을 돕기 위해 만들어졌어요^^ 카드 디자인은 향후 아이들의 취향에 맞게, 두 자녀가 다르게 선택할 수 있도록 준비해보도록 하겠습니다! 앞으로 더욱 편리하고 유용한 퍼핀이 되기 위해 최선을 다해 업데이트 해나가겠습니다.","2023-04-03","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"875","1a07f67b-1f74-435b-961c-64e6f2200816","2023-04-03","5","재밌게 아이와 용돈관리하고 경제관념을 배워갈수 있어 좋네요!","ea3fb20ceb9a","23.3.2","1","리뷰 감사합니다. 퍼핀은 편리한 용돈 관리와 자녀의 올바른 돈 개념 형성, 경제금융 교육을 돕기 위해 만들어졌어요^^ 앞으로 더욱 편리하고 유용한 퍼핀이 되기 위해 최선을 다해 업데이트 해나가겠습니다!","2023-04-03","0","0","0","0","0","0","1","","","","재밌게 아이와 용돈관리하고 경제관념을 배워갈수 있어 좋네요!","아이가 경제·금융 지식을 실제로 익혔다는 경험 기반 서술 (핵심 페인포인트에 대한 반증 자료)."
"876","21540dce-bcf6-46c8-82a2-061917ef8d7b","2023-04-03","5","초등학교 6학년이 된 딸이 얼마전부터 본인의 개인카드가 있으면 좋겠단 이야기를 했었어서 인터넷에 몇차례 찾아봤는데 마땅한걸 못찾고 지나갔는데 오늘 우연히 인별그램 광고로 보게되서 다운 받게 되었어요 ㅎㅎ 모두가 말하는 카드 디자인이 한가지라는게 아쉽지만 교통카드 기능까지 함께 있어서 아이들에게는 너무 좋은 카드 같아요. 더군다나 일정 기간에 자동으로 이체되는 것과 퀴즈를 통해 보너스 용돈을 받는 것들이 신선합니다. 아쉬운 점은 보통 아이들이 가정에서 하는 간단한 심부름 항목도(신발장정리, 분리수거하기, 빨래널기 등) 자율적으로 만들어 추가할 수 있게해서 가정마다 용돈을 주는 방식을 만들어가면 좋을거 같아요^^","047c9788ef49","23.3.2","5","리뷰 감사합니다! 심부름은 아니지만 의미있게 용돈을 벌 수 있는 미션 이벤트들은 준비 중에 있습니다! 카드 디자인도 향후 아이들의 취향에 맞게 선택할 수 있도록 준비해보도록 하겠습니다. 차차 업데이트를 통해 더욱 유용한 퍼핀이 될 예정이니 꾸준한 관심과 이용 부탁드려요^^","2023-04-03","0","0","1","0","0","0","0","","","돈이_학습행동의_동기가_된_경험","…같아요. 더군다나 일정 기간에 자동으로 이체되는 것과 퀴즈를 통해 보너스 용돈을 받는 것들이 신선합니다. 아쉬운 점은 보통 아이들이 가정에서 하는 간단한 심부름 …","퀴즈·문제풀이와 금전 보상을 연결지어 긍정적으로 서술 — 보상이 학습 행동의 이유로 제시됨."
"877","89b9c083-db99-4716-a5a5-ff7fec1d89cc","2023-04-02","5","초등4학년 매번 현금 찾아 용돈주기 번거로웠는데 전용체크카드라니 좋네요. 바로 신청했어요. 아이도 좋아하네요~~^^","d6865b25a9bb","23.3.2","1","리뷰 감사합니다. 현금보다 훨씬 안전할 뿐 아니라 사용 기록도 남길 수 있어 관리 및 교육에도 큰 도움될거에요^^ 배송도 빨리 받아보실 수 있길 바랍니다. 아이의 첫 카드로 퍼핀을 선택해주셔서 감사드리며 앞으로 더욱 편리하고 유용한 퍼핀이 되기 위해 최선을 다해 업데이트 해나가겠습니다!!","2023-04-03","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"878","1d166551-fd83-40fa-a238-9f05590a49b0","2023-04-02","5","마침 카드로 용돈주려고 준비중 이었는데 진짜좋은 어플을 발견한것같아요^^ 벌써 500원벌었다고 좋아해요 ㅋㅋㅋ 아이의 용돈관리,소비습관 잡기 넘좋은 어플이예요~!","cc04c5bac4c3","23.3.2","2","리뷰 감사합니다. 퍼핀은 편리한 용돈 관리와 자녀의 올바른 돈 개념 형성, 경제금융 교육을 돕기 위해 만들어졌어요^^ 앞으로 더욱 편리하고 유용한 퍼핀이 되기 위해 최선을 다해 업데이트 해나가겠습니다!!","2023-04-03","0","0","1","0","1","0","0","긍정","","돈이_학습행동의_동기가_된_경험","마침 카드로 용돈주려고 준비중 이었는데 진짜좋은 어플을 발견한것같아요^^ 벌써 500원벌었다고 좋아해요 ㅋㅋㅋ 아이의 용돈관리,소비습관 잡기 넘좋은 어플이예요~!","퀴즈·문제풀이와 금전 보상을 연결지어 긍정적으로 서술 — 보상이 학습 행동의 이유로 제시됨."
"879","95b4266e-b44a-471d-a924-849cfad6edb8","2023-04-02","5","아이들 용돈 관리해보라고 신청했는데 편하고 퀴즈도 풀수있어서 만족스러워요","92ef39e9dcd5","23.3.2","0","리뷰 감사합니다. 용돈계약을 통해 한정된 용돈을 주기적으로 지급하고 관리해주신다면 더욱 효과적일 거에요^^ 앞으로 더욱 편리하고 유용한 퍼핀이 되기 위해 최선을 다해 업데이트 해나가겠습니다!!!","2023-04-03","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"880","60a653be-0c4b-492d-8a98-b9726f1b910c","2023-04-02","5","너무 너무 좋은 앱이에요. 저처럼 초딩도 카드를 되게 해주어서 이앱은 강추에요!!!!","6fc6d680b165","23.3.2","2","리뷰 감사합니다. 정기 용돈으로 계획적인 소비 생활과 퀴즈를 통해 경제금융 공부도 꾸준히 해나가면 앞으로 많은 도움이 되실거에요^^ 보상이벤트들도 준비 중이니 조금만 기다려주세요 :) 더욱 편리하고 유용한 퍼핀이 되기 위해 최선을 다해 업데이트 해나가겠습니다!!!","2023-04-03","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
"881","c5b55570-bce5-43d9-8aa1-2d4e5378c4c1","2023-04-02","5","우연히 인스타광고보고 바로 신청했어요!! 초5학년 우리아이한테 딱 필요한거였거든요 벌써부터 용돈모으기 하고있네요^^ 그리구 세상에 삼성페이까지 된다니!! 기대만발입니다!! 굳이 카드 안갖구 다녀도 되구, 엄마쓸때마다 부러워했는데 ㅎㅎ 아이가 엄청 좋아해요 카드디자인도 남자아이인데 너무 맘에 든다합니다!! 아이가 카드 쓰기시작하면 주변친구들에게 엄청 홍보도 될것같네요 그러니 후딱 보내주세요^^ㅎㅎㅎ","6c28c5b938d4","23.3.2","2","리뷰 감사합니다. 삼성페이 사용을 위해서는 네이버페이에 퍼핀카드 등록을 꼭 해주셔야해요^^ 등록방법은 고객센터 온라인 결제 안내에 동영상으로도 상세히 안내되어 있으니 꼭 참고 부탁드리며 궁금하신 점은 고객센터 1:1채팅을 통해 주시면 언제든 빠르게 답변 드리겠습니다 :) 아드님의 첫 카드로 퍼핀을 선택해주셔서 매우 감사드리며, 앞으로 더욱 편리하고 유용한 퍼핀이 되기 위해 최선을 다해 업데이트 해나가겠습니다!!!","2023-04-03","0","0","0","0","0","0","0","","","","","6개 항목 어디에도 해당하지 않음 (기능 요청·오류 신고·단순 만족 표현 등)."
